QID,QUserID,QTitle,QBody,QDate,QVisit
1247006,5503e233-1e05-4c9d-84ee-2248551bf4b8,"کندر بیش فعالی میاره?","بچه ها تو هفته یازدهم هستم تصمیم داشتم برای هوش بچه کندر بخورم امروز اتفاقی نوه خاله م رو دیدم 8ماهشه از دیوار راست میرفت بالا مامانش میگف تو کالاسکه اصلا بند نمیشه و مدام در حال حرکته. همینجوری اتفاقی پرسیدم کندر خوردی گفت اره یه ماهی خورده. من حدس میزنم بیش فعال باشه نی نیش. خیلی ترسیدم بخورم.اخه مرکز بهداشتم ک رفتم ماما همینو گفت گف جدیدا توصیه میکنیم باردارا نخورن بخاطر همین قضیه. حالا خیلی دو دل شدم. نظر شما چیه","1395/08/10 19:33",1567
7953557,3a780de6-0f4d-40c2-bd31-9c626130fb2e,"کیا بیش فعالی دارن","سلام من شهریور تشخیص بیش فعالی برام دادن بعد چن ماه دکترم عوض شد و قرص نوشت و نوروفیدبک بعد ی قرصی بود بنام اریپیپارازول چون تو نت زده بود برای روان پریشی ایناست ترسیدم نخوردمش بعد الان امشب خوردم ساعت 11:30 رفتم تو رختخواب تا الان خوابم نبرده کسی این قرصرو خورده؟عوارضش بی خوابیه؟","1400/10/23 01:57",76
8479567,77e0f569-d77b-4958-9612-cccd1b9661bc,"چگونگی تشخیص بیش فعالی","مادرایی که دکتر گفته بچه تون بیش فعاله.","1401/01/25 13:23",88
8490328,54817cc0-3fd2-40f3-b713-83608f2f0746,"قرص آهن واقعا باعث بیش فعالی میشه...اصلا بیش فعالی یعنی چی؟؟","ماما بهم گفت کم خونی داری روزی دوتا قرص آهن فروتب بخور","1401/01/27 12:43",45
2085881,2a1d30ac-5d64-44b0-bfa6-79b1725c03ae,"بیش فعالی بچه یک ساله","چطوری میشه تشخیص داد بچه بیش فعالی داره؟ ارثیه؟","1397/06/25 22:52",150
5427798,32015158-bed2-4448-bc16-31a5966194ff,"تشخیص بیش فعالی در نوزاد","پسرم ۸ ماه رو تموم کرده الان تو ۹ ماهه.ریفلاکس و آلرژی داره.ریفلاکسش بهتر شده به خاطر آلرژیش هم شیر خشک رژیمی میخوره تا الان به چندین ماده غذاییم که واسش تست کردم آلرژی داشته از اول خیلی بیقرار بود و مدام گریه میکرد و نمیخوابید از وقتی داروی ریفلاکس و شیر خشک رژیمی میخوره بهتر شده ولی خوابش همچنان مشکل داره و کلا خیلی پر جنب و جوشه.ممکنه بیش فعال باشه؟","1399/08/30 19:54",76
1732990,3eba4ae2-b753-4da1-a520-15570a460f87,"پرولوتون(پروژسترون),بارداری, بیش فعالی؟","سلام دوستان","1397/02/01 10:54",313
2914556,545a50b5-dd1f-418a-8a54-87dee9100721,"درباره بیش فعالی نظر بدید","دوستان برادرم یازده ساله هست و بیش فعاله اصلا نمیشینه همش در حال بازیه توی ذهنش به دایناسورها حمله میکنه هواپیما میشه ماشین میشه ... کلا توی تخیلاته داریم دیوونه میشیم از 24ساعت فقط 6ساعتش خوابه بقیش رو در حال بازی با اجسام خونست با همه چی حتی نخ هم بازی میکنه اگه کسی رو اطرافتون داشتید نظر بدید ممنون میشم.","1398/04/04 17:39",131
3007185,48453a00-068a-480e-b90a-e5352aa3bf4a,"تآثیر موبایل بر بیش فعالی","خانم ها کسی بوده تو بارداری با گوشی و اینترنت زیاد کار کرده باشه؟ واقعا تاثیری رو بچه داره؟ آخه شنیدم بیش فعال میکنه من هفته 29 ام تو این مدت همشگوشی دستم بوده نگرانم یکمی البته خدا رو شکر همه ی آزمایش هام خوب بوده تا حالا..","1398/04/28 06:47",147
1446413,4077fdb4-a552-46fb-adb8-172320087917,"قرص امگا۳ و بیش فعالی","میخواستم بدونم این راسته اوناییکه بارداری قرص امگا۳ مصرف کردن بچشون بیش فعال میشه؟کیا مصرف کردن و الان بچتون چجوریه از لحاظ شلوغی","1396/07/22 11:35",1431
976037,ad988b62-b647-46c5-b180-e76c0f99f9e0,"علائم بیش فعالی از نوزادی","سلام دوستان آدرس ک ان ال روانشناسی کاربردی کودکان رو در ت لگ رام میذارم @Ravanshenas94 آدرس بالا رو کپی کنین برای یکی بفرستین بعد بزنین روش باز میشه سرچ هم می تونین بکنین درباره ریزترین نکات در ارتباط بارفتار با کودکان هست زیر نظر روانشناس. اگر دوست داشتین بیاین مطالب بسیار بسیار مفیدی هر روز قرار می گیره این کانال برای مرکز روانشناختی ای هست که خودم توش کار می کنم کاملا تخصصی هست و مطالب توسط دکتر روانشناس و کادر روانشناسی مرکز تدوین و در ک ان ال قرار می گیره","1394/12/24 10:12",403
7441330,8964821c-23f8-4102-9bdb-b581317ec870,"درمان بیش فعالی بدون دارو","سلام عشقا لطفا لطفا اگه شماره روانشناسی میشناسی که بیش فعالی را بدون دارو درمان میکنه به من بدین و هر تجربه ای در رابطه با بچه های بیش فعال دارین بگین لطفا","1400/07/22 23:00",1429
8956137,3b2da9a6-1527-4330-83e5-9322a0cbed41,"تشخیص بیش فعالی یا اوتیسم","پسرم رو چند تا دکتر بردم همه گفتن بیش فعالی","1401/04/13 17:36",149
4603090,50f30dcd-2c97-4a9e-9bc0-a3a359be3dea,"نسکافه باعث بیش فعالی میشه؟؟","سلام سی وسه روز زایمان کردم از سزارین به این ور کمردرد شدید و سردرد دارم فقط دردم با خوردن نسکافه از بین میره میخوام بدونم شیر میدم باعث بیش فعالی پسرم میشه نسکافه","1399/04/07 13:00",56
2125392,30511a93-5946-4938-9ea6-73e931eed0b9,"بیش فعالی,,,پیامبر اکرم میفرمایند：","پیامبر اکرم(ص) : بازیگوشی در کودکی موجب خرد در بزرگیست.","1397/07/09 21:10",238
5287888,4c804d2e-e3bf-4198-8631-24f21e0745d9,"کندر باعث بیش فعالی میشه ؟","بچه جاریم خیلی پرخاشگرو بیش فعاله و آزاردهندس کاراش .بعد مامانش میگه بخاطر اینکه کندر خوردم اینطوریه ؟ واقعا بخاطر هموناس ؟ یا کلا بچه پسرا همینطورن ؟","1399/08/05 19:29",85
7125392,04028003-1ae2-4f48-ae4f-46a0ef188c6f,"اختلال بیش فعالی-نقص توجه","اختلال بیش فعالی چیه و چجور درمان میشه اونایی ک این اختلالو دارن میتونن زندگیای خوبی داشته باشن در اینده و ایا این اختلال رابطه ای با ضریب هوشی داره","1400/06/04 00:59",45
3431092,78fe3ec4-83f2-4642-86ff-066165c42b8a,"بیش فعالی و عدم تمرکز","سلام دوستای خوبم پسرم پنج سال و سه ماهشه به تشخیص دکتر طبق یه سری علایم که داشت و خودمم شک کردم گفتن بیش فعاله و تمرکزش پایینه میخوام ببرم کار درمانی کسی بوده تو اطرافش یا خودش همچین بچه ای بوده باشه و با کار درمانی درمان شده باشه خیلی نگرانشم در ضمن شبی یک دوم رسپریدون میخوره","1398/08/08 08:56",1832
491752,972a4941-9617-47b4-9d38-5d4a3d65c4c0,"علایم بیش فعالی در نوزادی","پسرم دوماهشه خیییییلی وول وول میکنه و دست و پاشو تکون میده . ممکنه علایم بیش فعالی در اینده باشه ؟ راستی خیلی هم زور میزنه و خیلی هم به خودش کش و قوس میده (مثه وقتی میخوای خستگیتو در کنی ) ایناچی؟ مشکلی نداره ؟","1392/06/11 13:45",763
1935759,596ea18e-0ed3-4b89-a056-440f025c5e93,"داروی ریتالین برای بیش فعالی","سلام میخواستم بدونم کسی تاحالا به بچش ریتالین داده چجوری بوده آیا عوارض داشته و اینکه بعد از مصرف قرص چه تغییراتی کرده","1397/04/28 20:00",1841
6642681,79490486-8df7-4e2b-be62-0da2d835c27d,"بیش فعالی کودک. قرص ریسپریدون","سلام دوستان کسی هست بچش بیش فعال باشه و قرص ریسپریدون بهش داده باشه؟بعد چند وقت اثر میکنه؟ من پسرم دوروزه یک چهارمش صبح و شب بهش میدم اما تو این دوروز تغییری نکرده","1400/03/19 18:03",310
6767104,17fa00ee-05a2-4ad2-a514-2dad112e5880,"بیش فعالی کودک دوسال ودوماهه","دخترم دو سال و دوماهشه. بیش از حد شیطونه . از نوزادی باگریه های شب و روز بود هرلحظه لج و گریه میکنه اصلا نمیتونم باهاش مهمونی برم دست به همه چی میزنه و لج و گریه شدید میکنه که فلان وسیله رو باید بهش بدی. یک جا بند نمیشه تورو خدا بگین بیش فعالی و یا اوتیسم چجوری؟","1400/04/09 14:33",190
8356361,b9b33fd4-eea1-4165-8104-91057563b74d,"بیش فعالی تو کودکی نوجوانی","علائمش چیه؟؟","1401/01/02 20:32",61
6767142,17fa00ee-05a2-4ad2-a514-2dad112e5880,"بیش فعالی کودک دوسال ودوماهه","دخترم دو سال و دوماهشه. بیش از حد شیطونه . از نوزادی باگریه های شب و روز بود هرلحظه لج و گریه میکنه اصلا نمیتونم باهاش مهمونی برم دست به همه چی میزنه و لج و گریه شدید میکنه که فلان وسیله رو باید بهش بدی. یک جا بند نمیشه تورو خدا بگین بیش فعالی و یا اوتیسم چجوری؟","1400/04/09 14:39",53
3375999,42b6bb0c-3f9e-4081-97e0-9514816612b6,"بیش فعالی همون بی دقتیه؟؟؟؟؟؟؟؟","امروز معلم پیش دبستانی دخترم یه فیلم از بچم فرستاده که دخترم کنده توی تشخیص سمت چپ و راست .معلم هم با داد داره به بچم میگه اشتباه کردی.بچمم از ترس دسشو گذاشته رو برگه.خیلی ناراحتم میگه حتما بچتون عدم تمرکز داره باید بره درمان....خیلی ناراحتم","1398/07/24 19:54",700
405186,d5ec026b-b27e-46e5-961d-2abd41d8d59a,"عدم توجه و بیش فعالی","دنبال کلاسهای گروهی مامانهایی که بچه بیش فعال دارن هستم تا باهاشون اشنا بشم و از تجربیاتشون استفاده کنم دیگه کم اوردم نمیدونم با پسرم چگونه رفتار کنم..............","1393/05/18 21:24",324
5149513,5242b874-e831-4b57-8069-32d038412b16,"کسی اینجا بیش فعالی داره؟","واقن دارم اذیت میشم، اگه چیزی میدونید بگید تروخدا","1399/07/11 13:53",238
1905680,268c12f3-f00d-487e-ad74-6d53a88eead7,"رویال ژل و بیش فعالی","سلام و شبتون به خیر","1397/04/16 01:15",242
5271916,f66ba4f8-548e-4b11-ae94-7d03d31dcd92,"راجع بیش فعالی اطلاعات دارید ؟","میشه بیاید راهنماییم کنید ؟","1399/08/02 23:33",53
1412323,d77794f8-d477-4f98-b3ea-84ec87878dc2,"بیش فعالی،معضل ناشناخته مادران","لطفاتجربیات خودتون ،را درمورد فرزندانتون،با ذمر نام دکترشون بگید","1396/06/20 07:47",119
8787338,3f7d9f04-0a99-4da8-aa2d-e5c703f6ff82,"اختلال نقص توجه_ بیش فعالی","سلام عزیزان من قبلا خواننده خاموش بودم تازه به جمعتون پیوستم. کسی هست فرزندش اختلال نقص توجه_ بیش فعالی داشته باشه چند تا سوال داشتم ازش. پیشاپیش از پاسخگوییتون ممنونم.","1401/03/16 12:20",465
3389887,268c12f3-f00d-487e-ad74-6d53a88eead7,"بیش فعالی..... دارو آری یا نه؟","سلام به دوستانی که فرزندشون بیش فعال یا ... است. در صورتی که دکتر روانپزشک تشخیصش تجویز دارو باشه، آیا دارو رو بهش میدین یا نه؟ آیا از عوارض دارو نگران نیستین؟","1398/07/28 12:38",88
8530741,eaaa176a-d9dc-450a-bd84-e623317b63f0,"چرا انقد بیش فعالی زیاد شده","هر بچه ایو میبینم میگن بیش فعال بچه خودم بیش فعال شدید نیس ولی خب تمرکزش گفتن یکم کمه به نظرتون تا سن مدرسه اوکی میشه?۳سال و ۸ ماهشه","1401/02/03 10:16",139
3307647,604783ca-9cd4-458e-932e-2b79a10d9409,"قرص امگا ۳ و بیش فعالی😵","راسته قرص امگا باعث بیش فعالی بچه میشه؟؟؟؟؟؟😲","1398/07/08 10:36",2656
1772899,2849d806-cebd-4279-a8f0-def4faf6db56,"براتشخیص بیش فعالی کجا باید برم؟؟","پسرم سه سالشه خیلی کنجکاو وشلوغه اصلا یه جابندنمیشه خیلی پرانرژیه بعدازظهرادوساعت میخوابه شبا هم ساعت ۱میخوابه ازطرفی خانه سازی ویالگو بریزم جلوش باهاش بازی می کنه اصلا هم دست بزن واینا نداره ولی فقط این پرانرژی بودن وکنجکاو بودنش زیاد ازحده میگم نکنه بیش فعال باشه خیلی نگرانم باید چه دکتریاپزشکی ببرمش براتشخیص بیش فعالی؟؟بنظرتون توسه سالگی میشه تشخیص دادیانه؟؟","1397/02/22 10:07",69
8217611,2ccdcdbd-2cc0-4b3e-b16f-204af4a4ff7a,"بهترین دکتر بیش فعالی در تبریز","خانما دکتر خوب سراغ دارین دخترم پدرمو در آورده","1400/12/07 17:34",77
8600770,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"یک مطلب در مورد بیش فعالی","💕💕","1401/02/15 13:38",83
5896053,609e0ab4-3226-43f7-bc6e-8bb16044edf1,"علایم بیش فعالی کودک یکساله چیه؟","بچها دخترم بیدارک میشه همش میخاد تو خونه چهر دستو پا راه بره و شبا ک میشه مثلا از ساعت ۱۰ شب ب بعد یهو میبینی فعالیتش چندبرابر میشه کلا شبادخواش نمیبره میخا بازی کنه","1399/11/22 16:48",40
1804831,4a516df1-2d85-4dcc-a21d-f6a835b3a4e4,"بیش فعالی از کی معلوم میشه ؟","از چه سنی؟","1397/03/05 04:42",149
2028938,bc87bc65-5fc0-4e3d-bdb8-418b9787757f,"کلینیک خوب برای تشخیص بیش فعالی","سلام دوستان","1397/06/03 18:55",67
1438711,1f96416c-ef0b-482f-adbf-189eff84c493,"روانپزشک اطفال در زمینه بیش فعالی","سلام","1396/07/15 20:30",1486
2457891,3f6b4daf-8433-4869-98ff-2b3db37e825a,"علایم بیش فعالی وکم توجهی چیه","کسی هست بجش کم توجه باشه میشه علایمش رو بگین","1397/11/10 05:51",205
4868102,7a6e4c72-7c4b-4102-b722-999e6d020272,"دلیل بیش فعالی بچه هاتون چیه","؟؟؟؟؟؟","1399/05/23 23:41",231
5410131,93a53ccc-463e-4a74-827c-9019f8722f24,"کیا بچه نوجوانشون بیش فعالی داره؟","پسرم 11 سالشه حس میکنم بیش فعالی داره .تمرکزش کمه عجوله .پر سر و صدا و نسبتا پر تحرکه .از خدش صدا در میاره .گاهی بیقراره گاهی هیجانی .با صدای بلند حرف میزنه تو لحن و صداش هیجان و استرس موج میزنه .باعث میشه ماهم استرس بگیریم .چند سال پیش بدیمش دکتر تشخیص نداد فقط رژیم غذایی کم کالری داد و اینکه ببریمش ورزش انرزیش خالی بشه و ... ولی کار ساز نلود .سر درس و مشقش هم که میشینه هواسش همه جا هست جز درسش .خواهرم پسر 5 ساله اش رو برده پیش متخصص مغز و اعصاب کودکان .دکتر محمود رضا اشرفی .براش همین تشخیص رو داده اونم همین علایم رو داشت .خیلی بهتر شده .","1399/08/27 14:56",57
4445136,86b6ad8e-8421-47d5-81f4-2d5c927ca025,"مامانای مطلع در مورد بیش فعالی","عزیزان کسی از شربت گیاهی هایپراکتیو واسه بچه بیش فعال استفاده کرده؟ موثره به نظرتون؟ یا باید حتما از ریتالین.... استفاده کرد؟ من از عوارض قرصای شیمیایی برا بچم میترسم.","1399/03/09 02:34",534
1754205,d57d64a2-e46c-4140-a48a-3a4fde817ea1,"کسی از علائم بیش فعالی میدونه؟","به دکتری تو تلوزیون می گفت یکی از علائم بیش فعالی اینه که بچه تا همه جا ساکت و خاموش تشه نمی خوابه","1397/02/12 14:56",226
6467333,ec22fd62-ee90-453f-bb19-bfcd986d9051,"ی دکتر خوب برای بیش فعالی","لطفا معرفی کنید که خودتون نتیجه کارشو دیده باشید","1400/02/23 02:28",36
8494944,5a8cab53-6b9e-463a-b678-95d81802e6e1,"بیش فعالی کودکان زیر 2 سال","دختر 15 ماهش هست خیلی پر تحرکه از وقتی که بیدار میشه مدام راه میره تا زمانی که غروب یه چرت بخوابه دوباره بیدار میشم مدام راه میره تا شب خوابش ببره","1401/01/28 03:44",108
4438210,62530d49-ecd8-4828-a4ba-0cc9af5c805b,"کسی میدونه علایم بیش فعالی چیه","دکتر گفت دختر بیش فعاله باید فلوکستین مصرف کنه نمیدونم چکار کنم","1399/03/07 20:32",37
8447327,0c886b08-94a7-472d-8718-19003eca98fd,"بچه یا نزدیکانتون بیش فعالی دارن؟","من فک میکنم دخترم بیش فعاله تمام علائمشو داره و جز بیش فعالی تکانشیه.خیلی زیاد حرف میزنه وسط حرف زدن همش میپره صبرکردن نمیتونه گریه زیاد میکنه.یعنی ازوقتی بیداره تا بخوابه فقط میدوئه و سرشاراز انرژیه.اصلا راه رفتن بلد نیس ۴سالشه دوروزه دارم روش کار میکنم راه برو ندو .اصلا اگه ببینید چجوری راه میره واقعا بلد نیس انگار.","1401/01/19 22:29",239
3444603,316983bd-3073-458d-a186-b082442c7870,"بد خوابی و بیش فعالی کودک","سلام خوبین خانوما پسرم ۱۰ ماهشه وقتی میخوابونم نمیخوابه همش میخواد شبوغی کنه بیش از حد شلوغه خوابش تنظیم نیست و شب هزاران بار از خواب بیدار میشه و من دیوونه میشم میخوام فقط داد بزنم گریه کنم فشارم میافته چیکار کنم که پسرم خواب اروم و عمیقی داشته باشه 😭تروخدا نگین بچه همینجوریه این بیش از حد اینجوریه مثیه راه حل بگین","1398/08/11 12:39",59
4406304,6bd123bc-cb39-4709-8702-7863e66663e5,"کلینیک برای درمان بیش فعالی درفردیس","دوستان سلام،یه پسر ۴ ساله دارم،دیگه کم اوردم یه دکتر خوب و باتجربه معرفی کنید تو کرج یا فردیس باشه بهتره،،ممنون میشم","1399/03/01 13:06",42
81919,99bb3bc9-74ff-4754-b2ef-34822652ed05,"شناخت علائم بیش فعالی در کودکان","دوستان به توصیه دریاجونی سری به فیس بوک نی نی سایت زدم . این مطلب با توجه به اینکه در حال حاضر ما در ایران با آمار بالای بیش فعالی کودکان مواجهیم توجهم رو جلب کرد و چون همه به فیس بوک دسترسی ندارن با اجازه نی نی سایت اینجا براتون می گذارم. حتما مطالعه کنید. امیدوارم تمام فرشته های کوچولو سالم باشند یش فعالی علائم و نشانه ها 1- نمی تواند توجه متمرکز داشته باشد یا اشتباه های ناشی از بی دقتی می کند. 2- در هنگام بازی یا انجام دادن کار به سادگی توجهش منحرف می شود. 3- به نظرنمی رسد که به صحبت طرف مقابل گوش کند. 4- دستورها را پیروی نکرده و کارها را تمام نمی کند. 5- کارها و فعالیت های مختلف را نمی تواند به خوبی ساماندهی کند. 6- از کارهای نیازمند تمرکز زیاد دوری می کند یا بی میلی نشان می دهد. 7- چیزهای مختلف را از دست می دهد فراموش کار است. 8- در شرایط نامناسب و بی قرار به این طرف و آن طرف می دود یا بیش از حد بالا و پایین می رود. 9- در بازی کردن آرام مشکل دارد. 10-مانند یک ماشین متحرک کار می کند،فعالیت های او بدون فکر قبلی است. 11- زیاد صحبت می کند. 12- قبل از تمام پرسش ها پاسخ می دهد. 13- صبر نمی کند تا نوبتش برسد، صحبت یا نوبت دیگران را قطع می کند. 14- تشنگی، پرخاشگری، تشویش، دمدمی مزاج و عادات ضعیف خوردن و خوابیدن. * علت 1- به علت توجه کم والدین و معلمان و تماشای بیش از حد تلویزیون یا مصرف زیاد قند به وجود می آید. 2- عامل بیولوژیک موثر در فعالیت مغزی 3- عوامل محیطی از جمله وزن کم موقع تولد، فقدان اکسیژن در هنگام تولد، تماس جنینی با سمومی نظیر: سرب، جیوه، الکل، کوکائینو نیکوتین 4- کودکانی که پدرشان این اختلال را داشته است بیش تر احتمال دارد به آن مبتلا شوند. 5- عوامل تغذیه ای، بسیاری از مختصصان معتقدند آلرژی غذایی، مواد رنگی غذایی، افزودنی ها، قندها و نیز بعضی ویتامین ها و مواد غذایی عامل یا تشدید کننده علائم می باشند. * ویتامین ها و مکمل های معدنی 1- ویتامین C1000 میلی گرم 2 بار در روز 2- ویتامین E 400 واحد در روز 3- ویتامین B کمپلس 50-100 میلی گرم در روز 4- کلسیم، منیزیوم 250-500 میلی گرم در روز – به خصوص قبل ازخواب 5- امگا 3 1000-1500 میلی گرم 2 بار در روز * غذاهای مفید 1- دانه های کنجد، کدو تنبل، آفتاب گردان ، اسیدهای چرب امگا 3 منابع خوبی از چربی های ضروری برای انتقال نرمال پیام در اعصاب و برای تنظیم حافظه مورد نیاز است. 2- ماهی کولی، ماهی دودی ساردین، ماهی خال مخالی، دانه های کدو تنبل و کتان همه تامین کننده اسیدهای چربی امگا 3 هستند که برای کارکرد نرمال عصبی ضروری است 3- جو دو سر، کیک برنج، برنج، غذاهای قابل قبول نشاسته ای هستند. 4- ماهی، خروس، مرغ، تخم مرغ، حبوبات، منابع قابل قبول پروتئین هستند. * پرهیز غذایی 1- شکر و غذاهای حاوی شکر مانند بیسکویت، کیک، نان روغنی، شیرینی و نوشابه های شیرین سریعا قند خون را افزایش می هند. این امر می تواند بیش فعالی را ایجاد کند 2- زیتون ، سیب، زردآلو، کشمش بی دانه، هلو، الو، آلوخشک، پرتقال، توت، سیب زمینی و خیار حاوی سالیسیلات های طبیعی هستند. این مواد را که شبیه آسپیرین هستند باید از رژیم غذایی کودکان هایپراکتیویتی حذف نمود. 3- منابع غذایی دارای رنگ نارنجی باید از صورت غذایی حذف شود. 4- غذاهای حاضری بسته بندی شده ، غشاء روی پنیر، ماهی، ادامس، شیرینی، لیمو، شربت لیمو، چاشنی های غذای دریایی، سس نعناع، میوه های کنسرو شده ، چای، قهوه، کولا، سایر نوشیدنی های حاوی کافئین عالائم بیش فعالی را تشدید می کند خامه سالاد؛ کیک های بسته بندی شده، شربت معطرافزا، نوشابه های کربناته که حاوی مقدار بالایی از فسفر هستند می تواند تعادل کلسیم و منیزیوم بدن را بر هم بزند و منجر به بیش فعالی شود. 5- اسیدهای بنزوئیک یکی از افزودنی های خوراکی است که در ایجاد بیش فعالی نقش دارد این ماده به عنوان نگه دارنده غذایی و در بسیاری از مرباها، سس های دسر، شربت های معطر کننده، پوره، مغز میوه، آب میوه ها، خامه سالاد و ترشی ها و چاشنی های سالاد و ماست میوه ای استفاده می شود. 6- چربی حیوانی را کم و میزان مصرف ماهی و روغن گیاهی را زیاد کنید. * سایر اقدامات 1- طراحی یک برنامه آموزش خاص کودک 2- تشویق ها و جوایز مثبت و ویژه 3- ورزش ها و فعالیت های مرتفع کننده نقایص یادگیری 4- به جای تنبیه در موارد کارهای بد باید کارهای خوب کودک را تشویق کرد. 5- فعالیت هایی نظیر ورزش، موسیقی، بازی یا سایر علایق خاص 6- ماساژ درمانی اثرات استرس را کم می کند. 7- مصرف گیاه والریان، گیاهی است با تاثیرات آرام بخش شناخته شده. 8- درمورد کودکان زیر 10 سال، روغن کبد ماهی ممکن است موثرتر باشد ( یک قاشق چایخوری در روز) هفت راهکار برای بهبود رفتار کودکان بیش فعال عملی نمودن بعضی از اصول رفتار درمانی حتی بدون حضور درمانگر در بعضی موارد امکانپذیر است. دکتر ویلیام پلهام رئیس مرکز پژوهشکده کودک و خانواده در دانشگاه نیویورک در بافالو معتقد است : به کمک تربیت صحیح و شایسته در بسیاری از مواقع تغییر و اصلاح رفتار امکان پذیر است . وی همچنین معتقد است : مشکل اصلی در این است که هیچ کدام از ما آموزش ندیده ایم که چطور والد خوبی باشیم در حالی که کودکان نیازمند والدینی با مهارت و صبور هستند. والدین باید قوانین مشخصی را برای برخورد و تربیت کودک در نظر بگیرند ( البته قوانین نباید مبهم و هم چنین خیلی وسیع باشد) نکته بسیار مهم در این است که قوانین را به صورت ثابت و دائمی به اجرا در آورید. دکتر پلهام هفت راهکار عملی پیشنهاد می دهد: 1- مطمئن باشید کودک دستورات شما را کاملا درک کرده است. فقط صرف این که به کودک بگویید این کار را انجام بده و آن کار را انجام نده کافی نیست باید اطمینان حاصل کنید که وی دستورات و خواسته شما را کاملا درک کرده بهتر است لیستی از قوانینی را که مد نظر دارید بنویسید و آن را در جایی که بیشترین محل رفت و آمد کودک است قرار دهید برای مثال لیستی از کارهای حتی جزیی که کودک برای مدرسه رفتن باید انجام دهد تهیه نمایید دستورات باید با جملاتی روشن و واضح بیان شود دستورات را یک بار با هم مرور کنید برای آنکه متوجه شوید که آن را درک کرده. 2- دستورات را به صورت واضح و روشن ارائه دهید در ابتدا کودک را به اسم صدا کنید تا مطمئن شوید که توجه وی به شما جلب شده سپس دقیقا خواسته خود را بیان کنید به عنوان مثال فرض نمایید در صف طولانی مغازه ای برای خرید ایستاده اید شما باید اینگونه عمل کنید استیو کنار من بایست و دست به هیچ چیز نزن فقط اکتفا کردن به این جمله که پسر خوبی باش کافی نیست زیرا ممکن است کودک دقیقا متوجه نشود که چه کاری را نباید انجام دهد و در آخر پیامد عدم اطاعت را به وی تذکر دهید و همیشه نسبت به گفته خود ثبات عمل داشته باشید. 3- انتظار کامل بودن نداشته باشید. تعادلی میان تحسین و انتقاد از کودک قرار دهید انتقاد بیش از حد از کودک فقط باعث می شود که رابطه شما و کودکتان خدشه دار شود و به جای این کار می توانید از تشویق های کوچک استفاده کنید و صبور باشید تا به تدریج رفتار وی در جهت مطلوب سوق پیدا کند. 4- برای تشویق نمودن رفتار خوب از جمله وقتی / سپس استفاده کنید اگر کودک برای انجام عمل مطلوب از شما اجازه خواست ولی قبل از آنکه تکالیفش را تکمیل کرده باشد به وی بگویید : باشه ولی وقتی اتاق را تمیز کردی سپس می توانی با دوستانت بیرون بروی برای کودک کوچکتر موضوع بسیار مهم آن است که پاداش را فورا بعد از تکمیل وظایف به کودک ارائه دهید. 5- سیستم اقتصاد ژتونی را به منظور پاداش به کار ببرید. شیشه ای را انتخاب کنید و هر زمان که از کودک خواستید کاری را انجام دهد و او اطاعت کرد یک تیله داخل شیشه بیاندازید و هر زمان که از دستورات شما سرپیچی کرد دو تیله به عنوان تنبیه از شیشه خارج کنید و در پایان روز بر اساس تعداد تیله های داخل شیشه پاداش کوچکی به او بدهید این روش برای اطاعت نمودن کودک از دستورات والدین موثر است . 6- تکنیک های انضباطی را با بزرگ شدن کودک تغییر دهید. در مورد کودکان بزرگتر بهتر است در مقابل رفتار نامناسب آنها بی توجهی کنید و به رفتار مطلوب آنها پاداش دهید برای مثال ممکن است فرزند شما درخواست کند مدتی را با دوستانش باشد. 7- از معلمان مدرسه درخواست کنید روش رفتاری یکسانی را در مدرسه اعمال کننند بهترین وسیله برای همکاری معلم – والد گزارش روزانه است به منظور تعیین نمودن رفتارهای کلاسی معلم می تواند ارزیابی جدیدی از عملکرد رفتاری کودک در طی یک روز داشته باشد و ارزیابی نوشته شده را با کودک به خانه بفرستد پاداش وی برای داشتن عملکرد خوب در مدرسه می تواند بازی کردن خارج از خانه باشد اگر فرزند شما در مقطع راهنمایی یا دبیرستان است حتما از مشاور مدرسه راهنمایی بخواهید بسیاری از والدین بدون کمک حرفه ای از این تکنیک ها استفاده می کنند و اگر شما برای اجرای چنین راهکارهایی به مشکل برخوردید بهتر است در کلاس های برنامه آموزش والدین شرکت نمایید.","1390/12/04 12:56",1736
474781,aea64d81-a910-48b8-a401-9baa1b6918f7,"علایم بیش فعالی کودک چی هست؟","پسرم سه سالو نیمه شه.از همون اول خوابش کم بود در شبانه روز 7 ساعت میخوابه.فوق العاده شیطونه.دسته بزن داره.همه حرفاشو با جیغ و گریه میزنه.نه اهله تلوزیون و کارتونه و نه اسباب بازی.خیلی زیاد هم حرف می زنه.معنایه تنبیه و تشویق رو هم نمیفهمه.نهایت پنج دقیقه یک جا اروم میشینه.در ضمن من تمامه دورانه بارداریم رو کندر خوردم.","1392/05/25 22:28",2086
