UserID,Description,PostCount
82a2ff82-f69c-4623-8acc-f2e9f373fcf2,,1482
f5f7edf1-bfb8-4737-a9ba-e4e485faacc7,,8382
741accc7-d6ef-4865-abbf-464ce7877ab4,,500
bba15ccc-be26-44d1-abbf-439dc968803e,,3065
5317bf78-ee87-4344-8f8c-709567d88a9e,,110
5d5c3ea8-ea61-4ba6-8ba8-a4093d683b45,,771
41282c32-31c2-4b4e-bc27-efb0e6276392,,376
893a4ee8-4676-4d0b-9c82-e085f582f771,,8
56e8e725-c6f4-4263-97bf-2ddac6547872,,17
ac26ed60-cf52-49d1-a8d3-e18a4e1a1d70,,1880
c7c19955-8094-490e-8366-9384e3cdd19d,,2365
1e829870-1024-4a33-b85e-b228e0abaf08,,3533
b2bd455e-26d4-4be2-b313-73dd7720faa1,,2026
f262e6be-fdbb-48d7-b4e5-34d52d2949bf,,4621
b72e366e-1510-4697-8f7a-3ad68c683f52,,416
7658d07d-0de3-4ea1-a40f-d70c158e4c2e,,862
caabd155-43fb-4a43-968c-af8d08bdac7c,,1284
8689cbb1-a407-4cfe-a7b8-cc45e7e09857,,40
0a619fae-c0c9-4aff-bdcc-7845885a67f3,,169
e8225d75-2938-40a7-afed-e0549fefdba1,,437
cff081cf-ce43-4dd8-9ecb-b139c1656a1d,,365
4e909cef-3466-48b7-80c5-09131a9fa4ee,,5
c967b842-9337-495a-aa33-c06501058c64,,1927
fa991546-1477-4b8a-a141-5e2445df7920,,906
19fb78fb-dd7e-4b5f-8ef4-542d6326bd48,,9299
cb17c2a2-8a85-4888-9acb-2df45fc537a9,,359
03cce115-1c50-4483-8260-c8e301a3bb2f,,70
f15cb47c-2050-49e1-8adf-f64af05edfe4,,5901
3abbdc44-9e59-4adf-898c-e51c7570cca2,,909
9e828349-4728-4e8e-a135-a7b62ed9350f,,6200
a184ed93-ef25-4dd3-9bd2-e1914eeb97bc,,12117
bd03b4de-e5f0-4014-97e8-0fa08b3b8001,,463
b3b72361-0061-420e-b78e-8b547e6f0a9d,,1
7c52e04d-abd5-46c1-8246-ba4d33382db7,,12
04b9f912-fca9-487c-8685-986cdf270d77,,3374
538f36d2-3798-435d-916d-d774f07165c1,,1643
311f9a52-db39-4ab9-87c1-29f38c8df1cb,,2492
3b39c416-d4c6-4c12-b922-21f2e3208fb9,,10511
53f02cb0-8c87-479d-bc53-1929d658e6c3,,2540
33a39e1f-6adb-4ddb-9036-5cc0b24dcfd4,,67
f2681dc7-62e9-4ddf-b919-e012b2d92507,,704
39e7dc54-0d34-44f2-a682-5e6490196e8e,,276
bbd9b0d2-80de-4fff-a080-da2a550cf1b8,,3000
d1c58512-e1bb-4b59-9cfc-c091bfa8a9d2,,2799
a9771872-d868-4734-b5b0-070d345e5351,,2087
93304277-cd6f-46e9-8559-a5fbb939018a,,423
52c6ee55-8dc1-4419-8f9d-7bcb4df67e70,,2173
eb810583-1c71-4913-8c3e-f342c7d0a526,,5842
1c891649-d1c4-491d-aef0-49d2266b4afc,,1834
d09002af-a311-4865-9c17-301f122bbc9e,,946
66c2a99b-ac94-445a-bf11-d533412b055d,,9399
0430054b-121d-4c4e-bd0b-b0c3222b463f,,288
2313fb22-b16c-40a2-8bab-b5474e13beba,,1356
0d89aee3-55a9-40e4-a69b-76b789c6b318,,504
f0693a08-6fa0-4716-812f-1a93983e0a67,,11
4cc496f3-46f5-4922-9f87-d3d3182a81c0,,1810
4d49f387-39bd-44e2-8cea-8c6938cda80d,,1552
b5f53092-1adc-474b-9952-58d7d16b5dd7,,8232
b4872dfb-6dab-4767-9891-10ad5cc4a6e2,,6149
00183133-bf1b-4466-af68-c6207f4ca96a,,938
52cc412b-8f0b-48e8-a26f-17a12e6e5543,,2721
ffd5a5e9-0a66-4afe-82d0-32a44a51a3c8,,4728
8363dd04-e156-4133-9592-09d762697369,,4118
c353f9c7-757e-494c-af37-f113767b2fab,,2242
578f1f36-6dd9-486c-9499-be9a5b5fe7b4,,13
26ebd690-44f9-4914-9e70-d7ebe1a3f6b5,,1123
18fe7af9-0f5f-4cc0-b389-65b27e024ea9,,1772
d09e7ef6-5f06-4cfc-9368-c5d6752f243b,,10109
d4b569f0-e49b-4f6b-b0b1-eaa4f59a98bc,,4495
757482e9-c25e-4f66-97af-2beb6bdbaaae,,3528
82428b2f-86fc-4ffd-90fd-23151d5c5bcd,,82
6699481f-8758-4092-9d58-4667ca1154b9,,2674
cdf2abbf-0f23-47db-8e6e-bc226a224cd6,,4603
51a55664-ca55-4117-bd3b-823793861f69,,797
60b3c183-a6db-4a08-bd97-d38b71537b4c,,3113
03378a56-32ed-47e6-b213-e0fc29a33d49,,4411
81b6337b-70cb-4033-8027-13c1823e666a,,11427
a6614905-eb0e-4035-a431-32fca7b17226,,35
d19bbd94-79e2-421a-95b6-88f3739095ba,,101
61179679-5367-48e4-ae4f-a0e91aad7dbd,,3237
23119ddf-ec40-4194-9b19-2e29954d1054,,89
5c5a73a0-08cd-427f-bdf1-6cb6922ba728,,1426
50f0e745-6099-4a16-9fd2-fcb0f4a0cc14,,1978
64e4db64-9971-41f6-9ef2-914150b5bb51,,19160
8d4b4a84-c6dd-4135-99d8-c0c14727d661,,1241
1eab0afc-df5b-4282-81fe-60f012c100c3,,125
87befe8b-1e16-4c39-aa74-4de073f99aae,,4727
99bf61a7-b44c-4908-b177-7dd2f7ecccbf,,23
edf6b23b-2a8d-40ba-ac43-7513ad852db6,,2435
dfd83ecd-ccc6-4125-a787-46b120f14ce4,,1202
3335e7fb-a974-47be-92e2-92ad9d3b2665,,1671
11870249-bb19-419d-b37a-cf403ac19f50,,145
48e663c7-2904-4b57-9942-9638ef37ce20,,1353
c49527ea-ab50-422e-b103-e052fb4207fa,,3588
9da6e1ba-4160-4b2c-b5f7-c088c4241f0e,,8679
a76d0789-b76f-46e6-bf97-e82a8b237ba8,,683
6c3c30e0-fc4d-41ac-b901-16f6f91368f1,,2975
3743b768-aff3-4b84-80cb-5e11b74ff33f,,285
233e5b1d-cd7c-4daa-8542-c51b837ecd42,,2334
24c3695c-6ced-4fba-bb6a-252d2be1e8b9,,1812
f46667f0-f074-405a-8fdd-e255c9b51c67,,6597
358f0887-f099-4257-9953-a0898919bf9d,,8324
ceff4e6d-2e3d-4970-9aa5-fa0236f86349,,1063
ced50fda-6d05-42d9-b0c7-3a1ff2afafc5,,6858
d029c2d2-786f-4ef3-917b-70e6270d2562,,993
a53c14d8-8e6f-4f5f-8e3e-3a62bc8bf03b,,3164
22281b87-ae67-43eb-b240-6c2083505a5e,,3316
cb1df246-24c6-44a5-a655-ff81b703a51a,,6469
a3a86e41-1f84-465d-9d80-af0570f438e2,,8535
49f974c0-b8db-46e4-9785-dca5986fd547,,577
63c6e23f-a4b6-40d7-b131-511b070a6bdc,,257
d52c7500-0f50-4862-9b2d-671eee0e408b,,417
e84c7a2c-419a-4449-9641-24b1dc9c5cab,,5104
f3a51769-eef2-45d2-b462-7d0bb24d0c9c,,1519
a659a1e1-b6c1-4ae8-a20f-125db49fc033,,1811
0484fcda-922e-4599-bc45-765b19ec7876,,3549
b1de44ca-3f5b-4583-be55-e22be76d2a2f,,6924
ec5715c6-f7cb-4d73-8a08-ffde4770d3ae,,772
d9fd52b1-0fe5-4ee5-9aa2-19a12857517c,,2014
6c9bb3fe-83ca-4597-bd4b-9cc671807165,,3726
d509fe2d-715e-4804-87ab-af78302da405,,380
a53cf281-f561-493e-adc9-ac004de03d65,,24
a83a1538-b9bf-49a7-ab72-2d169d895b9c,,5960
8b1d51d5-b63d-4461-9f71-04207482d989,,2321
752ebd58-33b9-45db-b421-0b022e59e910,,1435
79490486-8df7-4e2b-be62-0da2d835c27d,,165
29bf2565-06cc-44e9-afa0-dde50dec9b62,,40
48da5054-8c51-41f7-9bf9-b9dbebcdae0e,,314
b58c25f9-67c5-40b7-a063-8f768354d765,,20020
9e8fbd3c-340e-402c-98a9-58d6894e6bc8,,2540
850d7352-79f3-43b4-8798-b69b41dc9238,,1111
5d00dae7-77f2-4a0d-91d8-980228f3dc74,,408
6e640c3c-3ec0-4e19-aff8-12d08a2d8e70,,658
70902c6f-0609-4c9a-a53f-edc0564877ae,,4768
2cd3c5c3-4cd5-4feb-9e99-95418006c814,,4
dd1af3f6-a566-41d6-adf9-ffc3ca6fc4e8,,24784
37714a5e-57ba-4f49-8daa-867298207bb8,,138
5896c860-637b-47da-b217-7913702b08a2,,1440
ca8f3aec-31e5-4c1e-a11a-c2384dfefb68,,6
24df63bd-1840-4b45-a3f9-f639bd2a5e46,,4411
c60714fd-d99a-4069-a7b2-ed6b9a21ac59,,34828
b2b1d1fd-4f8b-442c-b2ad-a9c9dc26150a,,7456
1a1dd4fe-28bf-4cfd-b7f3-288fc3dfbee3,,986
1fd10935-7c99-41b6-829c-6f9cd44e15c6,,77
a71dda88-a1dc-4791-8468-d83cbc234d96,,134
59891053-2ced-4a2d-b795-561c3598cb5e,,2321
5bfe8489-16b0-44cf-9ba0-77c6ff7aa88a,,23405
837cab0a-af09-452c-a91c-4c1185a97e17,,2443
7b8fa4ad-388d-4115-8cab-c0215f992209,,2185
e58aae2a-0346-4634-b8ee-4c2daa653bbd,,51
83a5afae-d368-4554-af59-9d7bb56ae67f,,2747
76e2df48-1ae0-45b3-87df-05a61695b261,,5190
6033938a-31c6-4e91-9bae-34c2a3218309,,32
55baaa9c-f75c-4f2d-9400-01ff6e2399ca,,98
d6679b1a-10c6-4a39-a174-5c24e52948bb,,3691
0f76ebbd-a74c-4f32-b427-145d0e1bfeca,,576
76c654bc-757e-44ac-8a22-4cdc1a831ebc,,1922
33dc8c53-6d11-43b1-928f-0b77708bc8d5,,1893
be071608-a492-41b4-9034-94eb3f7fd730,,734
aa159c32-6368-4f17-b9cd-6139ebd84ce5,,3
bda538b5-18cf-43c8-9a54-39b7bf22f603,,2293
03dc9ada-0cb9-4caf-b730-9025689f8d24,,1025
76ff5f10-2b08-4345-a82e-92981e728271,,15722
a1760ca0-6bef-40bd-b357-10b18480077a,,2750
04522049-a284-4057-96f2-f5db632d0cd6,,1499
b86ffa83-f2d3-441d-a443-39a3f6ab5495,,99
80ff5568-7e6b-4839-afc0-53f6c5f2f86b,,11
53ecbc5f-975d-49f3-aa89-084a456f3811,,7489
5c21b5f3-3499-4224-9a59-2108928e82cf,,875
5286aeda-b20d-4e17-aba0-6899d0c3ea6e,,786
659757e0-871a-45a7-b836-307e6c8300f0,,837
234cd631-8b99-42df-b37c-2550563bc637,,3952
02e10fcf-a5cb-49e8-b415-040a2313cccb,,5042
5ea402a2-f0b5-43b2-97d5-a5544afb6758,,85
a76087cd-025b-4841-964d-89fe7317b5b6,,108
4a3f2b0b-4c90-4702-a765-9c32dc5efa4d,,1171
8ea15fe1-8557-4ceb-93da-a96d9302b1ff,,2893
f58098bd-855e-4dd7-9f53-82d0adc2e59a,,3499
0116a71f-53cd-4611-b454-0976bc7fde06,,4151
39786e0d-ac4a-43dd-863f-2e335108e9a9,,1091
5a7af539-9c4a-4130-8a3d-c024b9db0b56,,1898
60e8c911-3fd5-4d85-9d9f-3dfcd18cc519,,1737
7da6e736-48c9-47d6-b126-042cf3a82876,,2372
d9f8aba3-3300-4556-a4a9-569b6178e685,,3886
b16e8af9-328f-48b9-96b0-db5269c82288,,10947
8321e160-afdb-409b-a7ba-3387352aae9c,,17
39f0cca1-1bfa-4059-a52f-fd47aec9f747,,382
168a4470-b526-4718-a194-b06cb4a568c8,,12940
3582a1a3-4e6f-4570-bc04-4df610547e13,,2798
8db76c8a-5237-49af-84d8-5a4c7a9d9f8d,,4462
4d6f3cb9-ba8b-4899-b8de-5efd020ed697,,6
5572b59d-878b-4c4f-9be6-cde2f44e4156,,227
0328daa5-fdf5-497c-9ace-c302e1419d9c,,632
4d40e532-d1b5-48c2-9e82-1e9a3a8b1dbb,,3775
8459b4ef-4a58-410e-b4ac-88177447717f,,7294
95567b20-2b5b-4cbd-9365-52adeee027a6,,656
dbcb82cd-f16f-420f-a65b-7848e9b8b40c,,2517
c8afbfb4-f29c-4a92-81ac-876379d83152,,8809
3958bc33-8e6b-4a4f-9d95-4b24df4adc37,,17113
a127ae21-776c-4800-9fa3-7937c7f39d47,,710
a9171c03-646e-49c0-addc-0ec9bba8f513,,1595
2011d43f-eaaf-4210-a3a5-b6c477fa0579,,2125
17c11f3b-d461-4f98-9b25-e31ee21229ee,,160
d6ee3e41-8aa8-46cf-9379-26d843c39a7d,,2985
cf81a577-dc5c-4cce-854a-078d87d72a05,,2602
d9e4386b-4c74-4a0f-8adc-5241ebe04c2b,,80
2b4ff6a5-68c8-4d99-85cc-3d302ba6cb31,,633
216978e7-a2ee-4a0d-98b9-55d05ce373c2,,1106
cdbcaa4b-9827-4b24-a4cf-54d7c79be986,,0
b290bbcb-1f4d-431f-937b-f901ed502a5d,,1993
5c670dc9-ab92-4969-abfb-fbc71332c75b,,19399
3b8a12e1-e23d-4fe1-bdb6-6df31b0ca7f0,,645
f492d9ac-6945-4f5f-8d50-b9626a15fbf9,,9525
70a4ec89-39fd-4174-9224-dd478b1135ec,,2602
da9cf5a4-1161-4896-a435-4bab638b8efa,,3662
b74567d5-cc01-4be2-8743-c8d83ba1373b,,2074
9bf32504-76f4-489c-a99e-73f644e93001,,7243
e515d71f-e22a-4379-82b8-3e7cdda58249,,20
16154303-ee47-4a6e-a227-49f3491eaaea,,16100
76bb951d-4a46-4651-bed7-1881b77d4490,,5389
18c4d5a6-391d-416d-a95e-b728894b8799,,510
d9821bc0-7157-4940-b1c4-314387135065,,6054
5196f505-e255-442b-b7c7-25dbc44732c9,,7584
955025fd-b5bf-4738-af92-67d46539a444,,3476
37a22b58-5001-42d5-9133-8c2398e1bf40,,1192
f387d223-518b-4fdb-85f6-a8ba737ff4ef,,126
cfdeecdf-c2ab-4d7f-a7d0-509027c78476,,447
ed84ece9-15a2-4fb7-b900-4553a8cf21d9,,4220
bf7f15cd-f416-432b-9e0f-06be803211a2,,10381
105d2068-ecde-493b-a95b-94d280f1cfc7,,75
599387e0-6df0-4f82-a875-414fb6c2a957,,7341
ac89faa9-2870-4cbe-82de-9c97a0c281f1,,963
ec6f11a9-e084-4562-94dc-107521c8ce00,,9835
4b18a447-4c8a-41db-a781-0a99d9b61b0a,,8
eb229f01-32ed-45fe-abe6-8a0488abc62f,,3358
38c3917c-3e06-47b9-868d-817e33f55a49,,4762
da70c9db-3375-42e9-8b90-ae5870f431fe,,420
35b7a699-28eb-4412-96a7-8c1c9339eab7,,609
b4e299d2-f3e9-476d-a519-2e0886cd6cb3,,8998
cef24200-2290-4704-ae30-e47eb1f14772,,3629
d6e71b18-35a2-44de-ac4a-de3db02a04bd,,1943
678a50f4-6d49-4766-b389-1cc31258bc31,,1822
442ce3a5-a293-4171-ace8-a51e94a570c9,,554
25d5ecb3-c074-417c-ad81-de86ae68953a,,753
c520d63a-c231-415e-8084-e22a5a66778a,,17588
76c7f8ca-3d96-4c78-94f5-4c6246222ed6,,4661
d7d484c5-f3c4-4dca-8375-133abf9ba6b3,,4616
06fd6636-b4f8-4f11-94f1-752812e9e563,,302
68235e10-802e-416a-ad2b-76ff2a63b842,,10075
53bb46a5-27a7-4e8d-a982-9f9de6b20a91,,2754
a3f9bcaa-db41-459f-acbf-f46e55b070fe,,19
82061cbd-b92a-4fc4-802f-180bc8853a31,,4
7e911ee7-a411-4c11-95f2-4559b9146b81,,7493
85278722-fd7d-4e29-bb86-27e75ec67713,,4067
40a8241e-bad8-4c11-8e20-1fdfa9b8fdd7,,5726
55fd45ec-36d4-43f8-bc10-5942165662c6,,3622
61e58772-0698-462a-8f6f-70e14fe029e5,,487
d142cb46-565b-4cfa-8ebf-d744c019afbf,,1452
cf51bdf3-b725-4793-8f8e-6a1a88f0c2bc,,13531
d9355a21-2c73-4c0c-842c-4832fbe0d8b0,,230
9a161b72-c21d-4235-8afd-7c0abee51f17,,11070
98ac5284-4ad1-424a-954d-4ca569d509a9,,60
90f209c7-2a28-49dd-b71e-eff0fcf23e94,,3654
5155e123-da2d-409d-a572-5b6fdd722177,,21378
464ca69a-3071-46f6-9e62-b02efec97102,,10701
97d5776c-ef7b-4662-8cdb-5f45bd720d09,,3161
51a0c540-bde3-40c2-9a73-c2fd1337b925,,1209
16881e91-6272-4a5c-b836-ad2b24aa592a,,5935
297ba695-b85c-4a60-9da5-2ad1943b9465,,1692
402bc12c-f76d-4b7a-84f8-872c3c235d14,,717
945f8fb8-b25b-41f6-a1ae-242a2da04330,,1970
8731ae74-165b-4700-8bd1-6d6716ced2dd,,2434
22492a48-4a13-41ac-b312-2c041eccca3e,,21875
c72ff160-1286-4b3b-a83e-d41b4788b718,,5024
f60428ce-6e4b-4c49-adf7-edf5732328de,,1584
8160dfb2-1427-4b17-af20-993202376000,,1977
cebe993f-7ed0-4b32-b6f5-1249f33fa83e,,2371
104ebb58-3846-4ddd-8fdf-ecf4bea43fd1,,3198
2d4caf18-321d-41d5-a756-e6e23d24cca8,,4449
7bcf95d6-6141-4acd-b144-6ec8f33d8b1e,,7116
a739b22c-f769-4fca-8930-fc4c1f98a78a,,2144
19cd2e7e-4837-4d45-b03f-e6912380e44a,,4226
cab9dd29-87fd-487b-a423-2f6852ed4851,,3304
1c637faf-b66d-4b72-867b-0832630c89a8,,7293
9d09b043-8201-4e0e-abbe-5dd9b9fd4c89,,4738
1b1c8bda-742d-48fd-a9db-fb6e214bf0ac,,2572
121dc86b-a585-4d40-bf79-4cbc1622d6fe,,2487
420ab20a-1031-4ab6-854c-a6d0ef3ef470,,2215
8be952f6-4463-4f20-9bfd-1542fa640881,,1070
d96828a7-9470-4628-aa4c-2b4e05958f3c,,6
3a5a90d0-1ee5-456f-9f30-6a51bc9db49e,,5994
aa94a31e-5f12-4931-b3dc-a7ff2b77287f,,19259
9f3ce639-db06-48d4-8038-f3465d5d95d7,,7628
9165c87a-0fe1-493b-80f0-4d5fb1fca038,,2497
9a035bc8-5764-464e-a007-c87d8ad1dc0c,,3641
5c0c78ef-7c17-4555-b711-8687f19effe3,,461
ad05d5d2-4a88-469d-ad53-9e7c76cd9b7f,,113
e20a8535-6da6-4149-b634-27a33fe8e0c0,,19775
6e7c64f3-f5c8-44df-a2ea-c45d079b25c2,,3540
6ce415f8-8ec0-435d-a1eb-81d3402ea9e0,,1588
a5cf7076-3645-4ba8-971b-566e97aab2cd,,2990
daaa1e44-814d-458b-b92d-e1d60895e556,,3183
476d62e1-e0d4-4756-94de-d5ee1234ab12,,2701
075f2ba8-1c54-4950-9b47-068f7477e7a7,,16578
4a47331f-92df-4849-8d2c-ce5c52f6183b,,655
92b5d501-5fa0-4026-8a19-55b6abc93e17,,128
76dfd113-b85b-4e50-b758-cdfb0d275ba8,,515
05fbbb44-6454-4598-adf8-1cbb2c0283db,,4041
ccd67ea1-9d49-4aff-84f4-15046f8e444f,,3630
0ecbe89c-a269-4abe-9fea-3c9b9142c422,,17
11f7b8ed-9492-451e-a10d-4fc5f0389a68,,4552
fc350aa7-8834-4871-9404-34413d6829b1,,1138
0cb9940e-8c51-4b70-9c80-88daa361c3d0,,22
13e4e0af-b1d8-4de6-b1d9-ccb941b19c27,,3424
2ed6b5da-d02d-47af-9463-cb73f8147426,,2549
8e3950ad-3171-47a8-b0ed-7a5da54079bf,,4289
2ce82bfc-3c70-4f51-ba6a-8e72da4d0979,,10973
02d51f3d-b5ca-4f3a-ba80-93ace9c908b0,,794
2eb42d06-ab75-4c45-b28b-42d3c761eaa3,,236
52536f84-23d3-4c36-a192-1c400a95d485,,1982
bed57710-08e9-4180-8004-11c19dbd543c,,166
2844efee-d305-417f-b597-4929559c3449,,1401
4a114cf4-949e-4a99-bca0-d2351ab19462,,3829
22848977-e9c8-4a75-98f2-1b3e33519192,,480
9191487f-23a3-4cd4-ab5f-ecbc929f3f9e,,788
fbbb3d5a-8539-4d13-bca3-245c0d820665,,3907
1b257c89-04dd-4d71-8cce-3f06c59a5bde,,8317
d11a2c24-abc0-408d-941f-ba04c21d98ff,,7754
6758588e-265c-4db9-aaed-2684e1ec144c,,15517
146dbf32-3eb2-4710-8640-6802b92d0aa5,,1362
e8ec5de3-6da7-4969-b000-e45da2a534fa,,2800
d912d5f5-d505-4d6e-93c7-9807371ac033,,4732
fc6439a8-5373-48c5-9d31-287cecbfff1e,,1671
137ff9d3-447e-47ff-80d5-6d540dc8917f,,4686
dbbc59a2-f50b-42ba-abc0-ddd279c1f782,,4042
10cb5b0c-5a54-4f88-8054-47aba16a03e0,,4823
99614993-416f-4794-a3d8-fb970641d294,,2201
602c86ea-792c-4919-81fe-67de9b33b381,,199
b19215dd-df90-4f6a-a46a-e98f64e539c2,,2094
298c351f-26e7-4126-8443-3e4e401f4462,,4110
36a9a0f6-2a29-4a7e-80e7-2222584d792d,,1391
70d00b9b-0ef8-4dc1-a424-52caed14f70c,,5727
b8abfa1a-acb9-421f-b1dd-d41d6230a3d8,,1107
0cb8364f-e14f-4d29-83d6-2454bb366f89,,4192
97a24ff8-edab-45f4-90d2-07274ff5e5a8,,413
4c26afd3-6704-489a-a659-83d710f6ec61,,1172
5d9372d6-2399-405a-a2da-1ebc2cdf3ae6,,4478
d7355dac-a49f-43f6-bddc-38a58f624ad7,,689
f30b27b8-dbb8-4ce1-9081-2f6bf7b22aed,,1059
6a056e7a-b2ab-4ac6-aaec-cd90551e1169,,1335
9b59d9b2-0207-4c53-985e-4a838d321c2f,,897
548b4d39-dfc4-42f0-9823-89ea17f5e7ae,,1893
25d28d50-471e-43fc-bee0-6f836a0ff722,,7783
710bcb8e-33a4-44f4-90dd-f39688e7f41f,,4202
8846ce8d-bb32-49a0-a485-e8671749d3c1,,680
c3839a78-ac3f-43bc-9dc6-b4be2144622c,,54
e0407f17-6f36-4de8-9636-93ffe0a2dad6,,29041
66173d6a-78ae-4e77-ad46-91262f28f7be,,3028
2e9a71f8-faa6-4587-9000-92ec03d9e9d7,,5406
03fb40c6-25e6-4fd3-af05-0a1a2578f3fc,,469
51c96287-1a68-49e5-a05f-851b7ea322c3,,24
a6eaf0a2-df75-4e91-aed9-dfbdc0d90905,,1601
7ea028ba-72ed-4013-82f7-405fe4fdc092,,1718
652f44e9-8d0a-4ff2-a535-7e3ab1c17d96,,14001
59f896c5-9386-4a06-911e-49a5caa42b55,,3006
a3844624-d092-4d1c-b1af-09623a7ffdc8,,99208
33012db8-1085-4716-8634-784b67e2c672,,1538
128c5bfa-e48e-42b3-bf1d-fab26c2ad54b,,2582
58e7ab81-b100-4456-aa21-3d80a929fe40,,10921
796b1190-e72e-4259-a782-a167ae5fd9a3,,3521
d66f0ab8-ac30-4d14-b9ea-22a94e6bf42b,,700
8d6c001c-00df-443b-8625-4e902d2bd158,,1706
28894b99-2e89-4b40-896e-1e1b2c073968,,940
dbf4ace0-c0d8-4f7c-bcd0-d42cb48def29,,1018
6dc083e8-e0d0-4b0f-b023-d3d796355328,,1747
d1b967c0-a5d4-4957-9197-366522428bc9,,7396
2b1105d0-8369-4e49-a2ba-5ca33dd2c59f,,8609
136a91bf-cc93-496c-abba-31a5fd3f0557,,3395
f607478a-3602-4610-ae0f-1e2c085965c5,,4644
c26fc5a7-fe35-425a-84dd-792f61c8c75c,,880
62fcd70d-7a0e-41c0-a443-400eb5edb144,,6102
5cbce74a-68c7-4a6e-9ac3-51b72f56d201,,134
7c9d6397-dac2-4d25-b11b-38ecbc382687,,3017
50597261-afd1-464b-9917-79ded9b1d278,,1355
c08435ae-b5a8-46e7-aff8-0a2586716614,,1380
40a46124-d78f-4d4f-88a7-fe779a09dd75,,1405
27775e9c-77eb-4e12-91b8-438d5838c42f,,905
69310688-7903-4ccc-b7d9-984b68ab3f14,,1351
d2fea10b-b311-4cd8-b05c-3afad9b6d051,,6635
e74f3024-83a5-43b7-ade5-a366d8469f4d,,2663
0338c0c3-9eba-452c-8a5e-9b4731495545,,875
97fcba18-66a4-461b-8727-0d6beb20a41c,,6616
f5783486-3198-4458-a07f-70243e27d6dd,,12694
b2a29d27-8149-47b8-b634-bf0ec8782e68,,853
c62d87c8-ba73-4fbc-bd30-fce66cf1a144,,1088
6921317e-3ae4-4c16-bb78-15b8cb296034,,33827
05d66f14-c669-4d3f-ac99-e76e8c4964de,,3076
e0c01cfb-1d6d-4419-9da5-4ea4d08c4f4e,,6782
216a5f38-0570-40d5-8d58-e6d1b42d142f,,10804
52f28c7d-bd4d-43ce-a5a5-f8487218bea0,,4061
f8f0b0e9-d1a9-40d6-a0eb-98fc7fa809ba,,10513
61ee4286-fd91-400b-b700-ae7c82195eae,,1578
633ab37a-4d07-4e9d-96bc-1408497e6daf,,7940
2b4be9e7-6628-4e29-9e3b-b0365b51a73f,,213
9891f15e-79a4-46c2-a69a-dd824bff2a4e,,6020
d9b1de05-77e8-499c-88f8-552ec83948f9,,10350
b994b4e6-7a33-4420-9506-3d711e003414,,5723
64896d5d-9dd9-4cf8-9174-a142cd029998,,1288
06e2e324-412f-4024-b6de-758ea8882444,,1244
af105655-e78a-4e82-b6c5-23bfb51954d0,,1842
2d14f9f6-0425-491e-9ae0-7742c731306b,,1717
e53f6b85-749d-4bf8-ad65-4c1c600adfcb,,1513
344e1aa5-2f74-4574-9768-43284302db38,,164
420315fd-f240-4e85-be2a-1f49124afcd6,,990
6dc5c9d7-ad17-4067-a371-d2f75ed07ff1,,643
51ccef15-0834-44c8-821d-9f41b328227c,,1474
c1ca1ccc-9444-4645-af0d-2539cf331cd7,,3249
319aa337-b9b1-44d5-a0a1-18d68409c84d,,3397
fe01a769-d35e-4d50-9a9b-acf363a63220,,467
58f290e7-32fd-47d9-90b4-a3e386777698,,435
4b447fe1-bbfe-4c71-a157-b642a75d82fe,,2561
c67cbe46-392f-4c45-acca-47ab0fe6702d,,5
531b0f25-091c-4628-910b-ca7fcc4c0ced,,3844
2bc9b032-026a-48d0-b431-e42bb4da8565,,3755
69598131-ec66-4220-87d2-c7c3edcccf29,,15547
1635be7e-1584-4660-9685-7ca9829958af,,2537
119c5005-7eae-43b9-a49c-a497a369b9b5,,1062
bf8ccfd3-ab0c-4b4b-8ba0-767447c1546b,,5087
ebb3e246-117b-4889-861e-cb80103f0b00,,209
b162d99e-87f5-4d62-8312-046a38fed06b,,7576
b3061fa1-13e1-4235-89a5-29cc0a11cfa2,,758
0984fc5a-d6f1-454a-b1c3-160377151991,,7
135237a5-e6e8-4177-b3c7-6b99d41eb49a,,2
b22800de-2741-42b0-b3d0-997411589bb8,,24
19db4c9c-8d17-4c36-b78e-7fe52bde186d,,652
5e48fb16-94c0-4b28-aea4-1516038f3dc3,,3449
d9896fdd-034b-436a-9727-d6e99edf1cd9,,445
f6e0b97f-fdb9-4b39-8849-db92019ad52e,,187
95617cd1-125f-472b-b540-e60cca11fb20,,133
a181d558-d646-41f4-b2b2-62d8d6eeb325,,4543
a8f2c326-b673-4f05-a9da-9e767eba992b,,1649
af8531c2-e469-4657-9ec3-7b2eef67073f,,1602
831b84e1-d6cd-4bed-be5e-3ccd5c719ff5,,248
ab1153d0-7a6e-452d-bfdf-7c94119a8077,,989
d7d47b5f-8ff4-4381-bd9c-ba58b1b38e41,,604
e50d76c0-5bd3-4d93-9b06-e3a193bc6ef3,,222
842e3dbe-2940-4986-97c8-816e36e6718d,,2416
85e36984-f067-4517-a561-55c8f0f964e7,,1801
27b0bd1d-40f3-493f-94f2-15f8586479ca,,6015
32cef856-b022-43c4-bfad-c30f5db28a2c,,292
77f75819-563a-48e4-a457-26adc0f3342a,,3268
4e454332-7a4e-4f3d-a547-8ded537383e7,,14
86d41961-4bb6-4df3-913a-6b57948b2983,,1068
44ff23c0-13e0-4d03-b664-0b657ec1d80a,,4191
2e7bc958-5c6a-4f06-979d-2a0ac042e17e,,1181
